10.366235	0.341276	0.324849	0.46413               10.366235	-1.197585	-1.11924	-0.825162                           
10.400335	0.313391	0.32274	0.4806                  10.400335	-1.172271	-1.094647	-0.796133                           
10.434434	0.288443	0.321679	0.498035              10.434434	-1.143158	-1.072275	-0.779438                           
10.468534	0.266653	0.321689	0.510726              10.468534	-1.1119	-1.052778	-0.774278                             
10.502633	0.247742	0.321818	0.514316              10.502633	-1.079245	-1.037555	-0.7768                             
10.536733	0.231883	0.319533	0.507096              10.536733	-1.045564	-1.02727	-0.782251                           
10.570832	0.219394	0.311699	0.48871               10.570832	-1.011648	-1.02033	-0.785582                           
10.604932	0.210068	0.297105	0.461947              10.604932	-0.978442	-1.012708	-0.780755                           
10.639031	0.203536	0.278043	0.434005              10.639031	-0.946434	-1.000925	-0.765209                           
10.673131	0.199963	0.257809	0.410808              10.673131	-0.9162	-0.984535	-0.742471                             
10.70723	0.199211	0.238163	0.393542                10.70723	-0.88953	-0.964833	-0.717486                           
10.741329	0.198815	0.219497	0.380804              10.741329	-0.868405	-0.942956	-0.69372                            
10.775429	0.194823	0.201752	0.369756              10.775429	-0.851835	-0.919599	-0.67278                            
10.809528	0.185661	0.184556	0.357796              10.809528	-0.836054	-0.895022	-0.65375                            
10.843628	0.172744	0.167756	0.344162              10.843628	-0.818096	-0.868824	-0.634699                           
10.877727	0.158135	0.151913	0.329397              10.877727	-0.796881	-0.840591	-0.614099                           
10.911827	0.143624	0.137881	0.314803              10.911827	-0.77234	-0.810482	-0.591224                           
10.945926	0.130643	0.126302	0.301601              10.945926	-0.745161	-0.779188	-0.566496                           
